work_year,job_title,job_category,,salary_in_usd,employee_residence,Experience_level,employment_type,remote_ratio,company_location,Company size
2022,Machine Learning Scientist,Machine Learning and AI,,216000,United States,SE,FT,0,United States,M
2022,Machine Learning Scientist,Machine Learning and AI,,144000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,150000,United States,EN,FT,0,United States,L
2022,Applied Data Scientist,Data Science and Research,,50000,Austria,EN,FT,50,Austria,M
2021,Cloud Data Architect,Data Architecture and Modeling,,250000,United States,SE,FT,50,United States,L
2022,Research Scientist,Data Science and Research,,84053,Netherlands,EX,FT,100,Netherland,L
2022,Data Scientist,Data Science and Research,,131752,United Kingdom,MI,FT,0,United Kingdom,M
2022,Analytics Engineer,Leadership and Management,,48000,Argentina,SE,FT,0,United States,S
2022,Data Science Manager,Data Science and Research,,260500,United States,EX,FT,100,United States,M
2022,Data Science Manager,Data Science and Research,,175100,United States,EX,FT,100,United States,M
2022,Data Analyst,Data Analysis,,55000,United States,EN,FT,0,United States,S
2022,Data Analyst,Data Analysis,,130000,United States,MI,FT,0,United States,M
2022,Applied Machine Learning Scientist,Machine Learning and AI,,77119,France,SE,FT,0,United Kingdom,L
2022,Data Scientist,Data Science and Research,,52008,Belgium,EN,FT,50,Belgium,S
2022,Data Engineer,Data Engineering,,206699,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,99100,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,200000,United States,MI,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,54000,United States,MI,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,130000,United States,EN,FT,50,United States,L
2022,Data Engineer,Data Engineering,,100000,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,80000,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,100000,United States,SE,FT,0,United States,L
2022,Data Specialist,Data Management and Strategy,,221300,United States,SE,FT,0,United States,L
2022,Data Specialist,Data Management and Strategy,,148700,United States,SE,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,30000,United Kingdom,EN,FT,0,United Kingdom,L
2022,Data Analyst,Data Analysis,,28368,France,EN,FT,50,France,M
2022,Data Engineer,Data Engineering,,91118,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,61566,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Scientist,Data Science and Research,,60938,Germany,MI,FT,0,Germany,S
2022,Data Science Manager,Data Science and Research,,249260,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,185400,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,80036,United Kingdom,MI,FT,50,United Kingdom,M
2022,Data Analyst,Data Analysis,,128875,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,93700,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,100000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,136260,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,109280,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,92000,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,135446,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,104663,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,129000,United States,EN,FT,0,United States,L
2022,Data Engineer,Data Engineering,,86000,United States,EN,FT,0,United States,L
2022,Business Data Analyst,Data Analysis,,100000,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,25000,Turkey,MI,FT,50,Turkey,M
2022,Data Analyst,Data Analysis,,65257,Singapore,MI,FT,50,Singapore,M
2022,AI Scientist,Machine Learning and AI,,200000,United States,MI,FT,0,United States,M
2022,Machine Learning Developer,Machine Learning and AI,,180000,United States,EN,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,153000,United States,MI,FT,0,United States,L
2022,Data Analyst,Data Analysis,,150075,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,110925,United States,SE,FT,0,United States,M
2022,Machine Learning Scientist,Machine Learning and AI,,22800,Egypt,MI,FT,0,Egypt,M
2020,Data Analyst,Data Analysis,,22809,Portugal,EN,FT,0,Portugal,M
2022,Data Analyst,Data Analysis,,15000,Indonesia,EN,FT,0,Indonesia,L
2022,Data Science Manager,Data Science and Research,,133766,Australia,SE,FT,0,Australia,L
2022,ML Engineer,Machine Learning and AI,,83000,United States,EN,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,186000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,148800,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,112900,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,90320,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,240000,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,160000,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,300000,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,200000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,65666,Germany,MI,FT,50,Germany,S
2022,AI Scientist,Machine Learning and AI,,200000,India,MI,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,116976,United Kingdom,MI,FT,0,United Kingdom,M
2022,ML Engineer,Machine Learning and AI,,92350,United Kingdom,MI,FT,0,United Kingdom,M
2022,AI Scientist,Machine Learning and AI,,120000,United States,MI,FT,0,United States,M
2022,Data Analytics Manager,Leadership and Management,,145000,United States,SE,FT,0,United States,M
2022,Data Analytics Manager,Leadership and Management,,105400,United States,SE,FT,0,United States,M
2020,Data Scientist,Data Science and Research,,49268,Germany,EN,FT,0,Germany,S
2022,Data Scientist,Data Science and Research,,215300,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,158200,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,209100,United States,SE,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,84053,France,MI,FT,0,Germany,M
2022,Data Analyst,Data Analysis,,164000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,132000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,123000,United States,SE,FT,0,United States,M
2022,ETL Developer,Data Engineering,,52533,Greece,MI,FT,0,Greece,M
2022,Lead Data Engineer,Data Engineering,,115222,Canada,EX,FT,0,Canada,S
2022,Data Engineer,Data Engineering,,165400,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,132320,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,208775,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,147800,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,136994,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,101570,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,35093,United Kingdom,EN,FT,0,United Kingdom,L
2022,Data Engineer,Data Engineering,,183600,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,100800,United States,SE,FT,0,United States,L
2022,Data Analyst,Data Analysis,,49253,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Analyst,Data Analysis,,36940,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Analyst,Data Analysis,,42026,Spain,MI,FT,0,Spain,M
2022,Data Analyst,Data Analysis,,31520,Spain,MI,FT,0,Spain,M
2022,Data Analyst,Data Analysis,,42026,Greece,MI,FT,0,Greece,M
2022,Data Analyst,Data Analysis,,31520,Greece,MI,FT,0,Greece,M
2022,Data Scientist,Data Science and Research,,140400,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,63040,Spain,MI,FT,0,Spain,M
2022,Data Engineer,Data Engineering,,47280,Spain,MI,FT,0,Spain,M
2022,Data Scientist,Data Science and Research,,260000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,43096,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,63040,Greece,MI,FT,0,Greece,M
2022,Data Engineer,Data Engineering,,47280,Greece,MI,FT,0,Greece,M
2022,Data Engineer,Data Engineering,,55410,United Kingdom,MI,FT,0,United Kingdom,M
2021,ML Engineer,Machine Learning and AI,,51064,Italy,MI,FT,50,Italy,L
2022,Data Science Engineer,Data Science and Research,,60000,Argentina,SE,FT,0,Mexico,L
2022,Data Engineer,Data Engineering,,82900,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,63900,United States,MI,FT,0,United States,M
2022,Machine Learning Scientist,Machine Learning and AI,,160000,United States,MI,FT,0,United States,L
2022,Machine Learning Scientist,Machine Learning and AI,,112300,United States,MI,FT,0,United States,L
2022,Data Science Manager,Data Science and Research,,241000,United States,MI,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,159000,United States,MI,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,80000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,58000,United States,MI,FT,0,United States,S
2022,Data Engineer,Data Engineering,,136000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,108800,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,242000,United States,EX,FT,0,United States,M
2022,Data Engineer,Data Engineering,,200000,United States,EX,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,61566,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Scientist,Data Science and Research,,36940,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,49253,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Scientist,Data Science and Research,,165220,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,120160,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,124190,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,181940,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,220110,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,160080,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,120000,United States,SE,FT,0,United States,L
2022,Data Analyst,Data Analysis,,126500,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,106260,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,155000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,120600,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,102100,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,84900,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,136620,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,99360,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,110820,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Scientist,Data Science and Research,,98506,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,43096,United Kingdom,EN,FT,0,United Kingdom,M
2022,Data Analyst,Data Analysis,,130000,United States,EX,FT,0,United States,M
2022,Data Analyst,Data Analysis,,110000,United States,EX,FT,0,United States,M
2022,Data Analyst,Data Analysis,,170000,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,161342,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,137141,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,167000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,73880,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Scientist,Data Science and Research,,211500,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,138600,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,192400,Canada,SE,FT,0,Canada,M
2022,Data Architect,Data Architecture and Modeling,,90700,Canada,SE,FT,0,Canada,M
2022,Data Analyst,Data Analysis,,130000,Canada,SE,FT,0,Canada,M
2022,Data Analyst,Data Analysis,,61300,Canada,SE,FT,0,Canada,M
2022,Data Engineer,Data Engineering,,160000,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,113000,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,95550,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,167000,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,115500,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,243900,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,156600,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,136600,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,128875,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,93700,United States,SE,FT,0,United States,M
2022,Head of Data Science,Data Science and Research,,224000,United States,EX,FT,0,United States,M
2022,Head of Data Science,Data Science and Research,,167875,United States,EX,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,175000,United States,EX,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,135000,United States,EX,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,205300,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,176000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,200100,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,70500,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,54000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,205300,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,140400,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,205300,United States,SE,FT,0,United States,M
